# HELP process_cpu_user_seconds_total Total user CPU time spent in seconds.
# TYPE process_cpu_user_seconds_total counter
nodejs_gc_duration_seconds_bucket{le="0.01",kind="minor",serviceName="discord-member-cache",instanceId="626d19ea1f8fb9e889f1961a358130c0719fcb39e4d9a530d4c85063da97c800"} 4
nodejs_gc_duration_seconds_bucket{le="0.1",kind="minor",serviceName="discord-member-cache",instanceId="626d19ea1f8fb9e889f1961a358130c0719fcb39e4d9a530d4c85063da97c800"} 4
nodejs_gc_duration_seconds_bucket{le="1",kind="minor",serviceName="discord-member-cache",instanceId="626d19ea1f8fb9e889f1961a358130c0719fcb39e4d9a530d4c85063da97c800"} 4
nodejs_gc_duration_seconds_bucket{le="2",kind="minor",serviceName="discord-member-cache",instanceId="626d19ea1f8fb9e889f1961a358130c0719fcb39e4d9a530d4c85063da97c800"} 4
nodejs_gc_duration_seconds_bucket{le="5",kind="minor",serviceName="discord-member-cache",instanceId="626d19ea1f8fb9e889f1961a358130c0719fcb39e4d9a530d4c85063da97c800"} 4
nodejs_gc_duration_seconds_bucket{le="+Inf",kind="minor",serviceName="discord-member-cache",instanceId="626d19ea1f8fb9e889f1961a358130c0719fcb39e4d9a530d4c85063da97c800"} 4
nodejs_gc_duration_seconds_sum{kind="minor",serviceName="discord-member-cache",instanceId="626d19ea1f8fb9e889f1961a358130c0719fcb39e4d9a530d4c85063da97c800"} 0.010289956994354725
nodejs_gc_duration_seconds_count{kind="minor",serviceName="discord-member-cache",instanceId="626d19ea1f8fb9e889f1961a358130c0719fcb39e4d9a530d4c85063da97c800"} 4
nodejs_gc_duration_seconds_bucket{le="0.001",kind="incremental",serviceName="discord-member-cache",instanceId="626d19ea1f8fb9e889f1961a358130c0719fcb39e4d9a530d4c85063da97c800"} 6
nodejs_gc_duration_seconds_bucket{le="0.01",kind="incremental",serviceName="discord-member-cache",instanceId="626d19ea1f8fb9e889f1961a358130c0719fcb39e4d9a530d4c85063da97c800"} 6
nodejs_gc_duration_seconds_bucket{le="0.1",kind="incremental",serviceName="discord-member-cache",instanceId="626d19ea1f8fb9e889f1961a358130c0719fcb39e4d9a530d4c85063da97c800"} 6
nodejs_gc_duration_seconds_bucket{le="1",kind="incremental",serviceName="discord-member-cache",instanceId="626d19ea1f8fb9e889f1961a358130c0719fcb39e4d9a530d4c85063da97c800"} 6
nodejs_gc_duration_seconds_bucket{le="2",kind="incremental",serviceName="discord-member-cache",instanceId="626d19ea1f8fb9e889f1961a358130c0719fcb39e4d9a530d4c85063da97c800"} 6
nodejs_gc_duration_seconds_bucket{le="5",kind="incremental",serviceName="discord-member-cache",instanceId="626d19ea1f8fb9e889f1961a358130c0719fcb39e4d9a530d4c85063da97c800"} 6
nodejs_gc_duration_seconds_bucket{le="+Inf",kind="incremental",serviceName="discord-member-cache",instanceId="626d19ea1f8fb9e889f1961a358130c0719fcb39e4d9a530d4c85063da97c800"} 6
nodejs_gc_duration_seconds_sum{kind="incremental",serviceName="discord-member-cache",instanceId="626d19ea1f8fb9e889f1961a358130c0719fcb39e4d9a530d4c85063da97c800"} 0.0015756070017814634
nodejs_gc_duration_seconds_count{kind="incremental",serviceName="discord-member-cache",instanceId="626d19ea1f8fb9e889f1961a358130c0719fcb39e4d9a530d4c85063da97c800"} 6
nodejs_gc_duration_seconds_bucket{le="0.001",kind="major",serviceName="discord-member-cache",instanceId="626d19ea1f8fb9e889f1961a358130c0719fcb39e4d9a530d4c85063da97c800"} 0
nodejs_gc_duration_seconds_bucket{le="0.01",kind="major",serviceName="discord-member-cache",instanceId="626d19ea1f8fb9e889f1961a358130c0719fcb39e4d9a530d4c85063da97c800"} 3
nodejs_gc_duration_seconds_bucket{le="0.1",kind="major",serviceName="discord-member-cache",instanceId="626d19ea1f8fb9e889f1961a358130c0719fcb39e4d9a530d4c85063da97c800"} 3
nodejs_gc_duration_seconds_bucket{le="1",kind="major",serviceName="discord-member-cache",instanceId="626d19ea1f8fb9e889f1961a358130c0719fcb39e4d9a530d4c85063da97c800"} 3
nodejs_gc_duration_seconds_bucket{le="2",kind="major",serviceName="discord-member-cache",instanceId="626d19ea1f8fb9e889f1961a358130c0719fcb39e4d9a530d4c85063da97c800"} 3
nodejs_gc_duration_seconds_bucket{le="5",kind="major",serviceName="discord-member-cache",instanceId="626d19ea1f8fb9e889f1961a358130c0719fcb39e4d9a530d4c85063da97c800"} 3
nodejs_gc_duration_seconds_bucket{le="+Inf",kind="major",serviceName="discord-member-cache",instanceId="626d19ea1f8fb9e889f1961a358130c0719fcb39e4d9a530d4c85063da97c800"} 3
nodejs_gc_duration_seconds_sum{kind="major",serviceName="discord-member-cache",instanceId="626d19ea1f8fb9e889f1961a358130c0719fcb39e4d9a530d4c85063da97c800"} 0.01029846900701523
nodejs_gc_duration_seconds_count{kind="major",serviceName="discord-member-cache",instanceId="626d19ea1f8fb9e889f1961a358130c0719fcb39e4d9a530d4c85063da97c800"} 3
nodejs_gc_duration_seconds_bucket{le="0.001",kind="minor",serviceName="user-warnings",instanceId="bf16a8e67b247a28ea4867692a08a022484681945e2e5871df786cb3d4e44372"} 3
nodejs_gc_duration_seconds_bucket{le="0.01",kind="minor",serviceName="user-warnings",instanceId="bf16a8e67b247a28ea4867692a08a022484681945e2e5871df786cb3d4e44372"} 4
nodejs_gc_duration_seconds_bucket{le="0.1",kind="minor",serviceName="user-warnings",instanceId="bf16a8e67b247a28ea4867692a08a022484681945e2e5871df786cb3d4e44372"} 4
nodejs_gc_duration_seconds_bucket{le="1",kind="minor",serviceName="user-warnings",instanceId="bf16a8e67b247a28ea4867692a08a022484681945e2e5871df786cb3d4e44372"} 4
nodejs_gc_duration_seconds_bucket{le="2",kind="minor",serviceName="user-warnings",instanceId="bf16a8e67b247a28ea4867692a08a022484681945e2e5871df786cb3d4e44372"} 4
nodejs_gc_duration_seconds_bucket{le="5",kind="minor",serviceName="user-warnings",instanceId="bf16a8e67b247a28ea4867692a08a022484681945e2e5871df786cb3d4e44372"} 4
nodejs_gc_duration_seconds_bucket{le="+Inf",kind="minor",serviceName="user-warnings",instanceId="bf16a8e67b247a28ea4867692a08a022484681945e2e5871df786cb3d4e44372"} 4
nodejs_gc_duration_seconds_sum{kind="minor",serviceName="user-warnings",instanceId="bf16a8e67b247a28ea4867692a08a022484681945e2e5871df786cb3d4e44372"} 0.0035351300016045572
nodejs_gc_duration_seconds_count{kind="minor",serviceName="user-warnings",instanceId="bf16a8e67b247a28ea4867692a08a022484681945e2e5871df786cb3d4e44372"} 4
nodejs_gc_duration_seconds_bucket{le="0.001",kind="incremental",serviceName="user-warnings",instanceId="bf16a8e67b247a28ea4867692a08a022484681945e2e5871df786cb3d4e44372"} 3
nodejs_gc_duration_seconds_bucket{le="0.01",kind="incremental",serviceName="user-warnings",instanceId="bf16a8e67b247a28ea4867692a08a022484681945e2e5871df786cb3d4e44372"} 4
nodejs_gc_duration_seconds_bucket{le="0.1",kind="incremental",serviceName="user-warnings",instanceId="bf16a8e67b247a28ea4867692a08a022484681945e2e5871df786cb3d4e44372"} 4
nodejs_gc_duration_seconds_bucket{le="1",kind="incremental",serviceName="user-warnings",instanceId="bf16a8e67b247a28ea4867692a08a022484681945e2e5871df786cb3d4e44372"} 4
nodejs_gc_duration_seconds_bucket{le="2",kind="incremental",serviceName="user-warnings",instanceId="bf16a8e67b247a28ea4867692a08a022484681945e2e5871df786cb3d4e44372"} 4
nodejs_gc_duration_seconds_bucket{le="5",kind="incremental",serviceName="user-warnings",instanceId="bf16a8e67b247a28ea4867692a08a022484681945e2e5871df786cb3d4e44372"} 4
nodejs_gc_duration_seconds_bucket{le="+Inf",kind="incremental",serviceName="user-warnings",instanceId="bf16a8e67b247a28ea4867692a08a022484681945e2e5871df786cb3d4e44372"} 4
nodejs_gc_duration_seconds_sum{kind="incremental",serviceName="user-warnings",instanceId="bf16a8e67b247a28ea4867692a08a022484681945e2e5871df786cb3d4e44372"} 0.0015206639990210534
nodejs_gc_duration_seconds_count{kind="incremental",serviceName="user-warnings",instanceId="bf16a8e67b247a28ea4867692a08a022484681945e2e5871df786cb3d4e44372"} 4
nodejs_gc_duration_seconds_bucket{le="0.001",kind="major",serviceName="user-warnings",instanceId="bf16a8e67b247a28ea4867692a08a022484681945e2e5871df786cb3d4e44372"} 0
nodejs_gc_duration_seconds_bucket{le="0.01",kind="major",serviceName="user-warnings",instanceId="bf16a8e67b247a28ea4867692a08a022484681945e2e5871df786cb3d4e44372"} 2
nodejs_gc_duration_seconds_bucket{le="0.1",kind="major",serviceName="user-warnings",instanceId="bf16a8e67b247a28ea4867692a08a022484681945e2e5871df786cb3d4e44372"} 2
nodejs_gc_duration_seconds_bucket{le="1",kind="major",serviceName="user-warnings",instanceId="bf16a8e67b247a28ea4867692a08a022484681945e2e5871df786cb3d4e44372"} 2
nodejs_gc_duration_seconds_bucket{le="2",kind="major",serviceName="user-warnings",instanceId="bf16a8e67b247a28ea4867692a08a022484681945e2e5871df786cb3d4e44372"} 2
nodejs_gc_duration_seconds_bucket{le="5",kind="major",serviceName="user-warnings",instanceId="bf16a8e67b247a28ea4867692a08a022484681945e2e5871df786cb3d4e44372"} 2
nodejs_gc_duration_seconds_bucket{le="+Inf",kind="major",serviceName="user-warnings",instanceId="bf16a8e67b247a28ea4867692a08a022484681945e2e5871df786cb3d4e44372"} 2
nodejs_gc_duration_seconds_sum{kind="major",serviceName="user-warnings",instanceId="bf16a8e67b247a28ea4867692a08a022484681945e2e5871df786cb3d4e44372"} 0.015193696990609167
nodejs_gc_duration_seconds_count{kind="major",serviceName="user-warnings",instanceId="bf16a8e67b247a28ea4867692a08a022484681945e2e5871df786cb3d4e44372"} 2
nodejs_gc_duration_seconds_bucket{le="0.001",kind="incremental",serviceName="discord-message-cache",instanceId="d274273d6080089f40ed31a524b351d51624d162718cefa9fc31559d622c735a"} 5
nodejs_gc_duration_seconds_bucket{le="0.01",kind="incremental",serviceName="discord-message-cache",instanceId="d274273d6080089f40ed31a524b351d51624d162718cefa9fc31559d622c735a"} 6
nodejs_gc_duration_seconds_bucket{le="0.1",kind="incremental",serviceName="discord-message-cache",instanceId="d274273d6080089f40ed31a524b351d51624d162718cefa9fc31559d622c735a"} 6
nodejs_gc_duration_seconds_bucket{le="1",kind="incremental",serviceName="discord-message-cache",instanceId="d274273d6080089f40ed31a524b351d51624d162718cefa9fc31559d622c735a"} 6
nodejs_gc_duration_seconds_bucket{le="2",kind="incremental",serviceName="discord-message-cache",instanceId="d274273d6080089f40ed31a524b351d51624d162718cefa9fc31559d622c735a"} 6
nodejs_gc_duration_seconds_bucket{le="5",kind="incremental",serviceName="discord-message-cache",instanceId="d274273d6080089f40ed31a524b351d51624d162718cefa9fc31559d622c735a"} 6
nodejs_gc_duration_seconds_bucket{le="+Inf",kind="incremental",serviceName="discord-message-cache",instanceId="d274273d6080089f40ed31a524b351d51624d162718cefa9fc31559d622c735a"} 6
nodejs_gc_duration_seconds_sum{kind="incremental",serviceName="discord-message-cache",instanceId="d274273d6080089f40ed31a524b351d51624d162718cefa9fc31559d622c735a"} 0.002587162010371685
nodejs_gc_duration_seconds_count{kind="incremental",serviceName="discord-message-cache",instanceId="d274273d6080089f40ed31a524b351d51624d162718cefa9fc31559d622c735a"} 6
nodejs_gc_duration_seconds_bucket{le="0.001",kind="major",serviceName="discord-message-cache",instanceId="d274273d6080089f40ed31a524b351d51624d162718cefa9fc31559d622c735a"} 0
nodejs_gc_duration_seconds_bucket{le="0.01",kind="major",serviceName="discord-message-cache",instanceId="d274273d6080089f40ed31a524b351d51624d162718cefa9fc31559d622c735a"} 3
nodejs_gc_duration_seconds_bucket{le="0.1",kind="major",serviceName="discord-message-cache",instanceId="d274273d6080089f40ed31a524b351d51624d162718cefa9fc31559d622c735a"} 3
nodejs_gc_duration_seconds_bucket{le="1",kind="major",serviceName="discord-message-cache",instanceId="d274273d6080089f40ed31a524b351d51624d162718cefa9fc31559d622c735a"} 3
nodejs_gc_duration_seconds_bucket{le="2",kind="major",serviceName="discord-message-cache",instanceId="d274273d6080089f40ed31a524b351d51624d162718cefa9fc31559d622c735a"} 3
nodejs_gc_duration_seconds_bucket{le="5",kind="major",serviceName="discord-message-cache",instanceId="d274273d6080089f40ed31a524b351d51624d162718cefa9fc31559d622c735a"} 3
nodejs_gc_duration_seconds_bucket{le="+Inf",kind="major",serviceName="discord-message-cache",instanceId="d274273d6080089f40ed31a524b351d51624d162718cefa9fc31559d622c735a"} 3
nodejs_gc_duration_seconds_sum{kind="major",serviceName="discord-message-cache",instanceId="d274273d6080089f40ed31a524b351d51624d162718cefa9fc31559d622c735a"} 0.02478128898888826
nodejs_gc_duration_seconds_count{kind="major",serviceName="discord-message-cache",instanceId="d274273d6080089f40ed31a524b351d51624d162718cefa9fc31559d622c735a"} 3
nodejs_gc_duration_seconds_bucket{le="0.001",kind="minor",serviceName="discord-message-cache",instanceId="d274273d6080089f40ed31a524b351d51624d162718cefa9fc31559d622c735a"} 3
nodejs_gc_duration_seconds_bucket{le="0.01",kind="minor",serviceName="discord-message-cache",instanceId="d274273d6080089f40ed31a524b351d51624d162718cefa9fc31559d622c735a"} 3
nodejs_gc_duration_seconds_bucket{le="0.1",kind="minor",serviceName="discord-message-cache",instanceId="d274273d6080089f40ed31a524b351d51624d162718cefa9fc31559d622c735a"} 3
nodejs_gc_duration_seconds_bucket{le="1",kind="minor",serviceName="discord-message-cache",instanceId="d274273d6080089f40ed31a524b351d51624d162718cefa9fc31559d622c735a"} 3
nodejs_gc_duration_seconds_bucket{le="2",kind="minor",serviceName="discord-message-cache",instanceId="d274273d6080089f40ed31a524b351d51624d162718cefa9fc31559d622c735a"} 3
nodejs_gc_duration_seconds_bucket{le="5",kind="minor",serviceName="discord-message-cache",instanceId="d274273d6080089f40ed31a524b351d51624d162718cefa9fc31559d622c735a"} 3
nodejs_gc_duration_seconds_bucket{le="+Inf",kind="minor",serviceName="discord-message-cache",instanceId="d274273d6080089f40ed31a524b351d51624d162718cefa9fc31559d622c735a"} 3
nodejs_gc_duration_seconds_sum{kind="minor",serviceName="discord-message-cache",instanceId="d274273d6080089f40ed31a524b351d51624d162718cefa9fc31559d622c735a"} 0.0015339979976415634
nodejs_gc_duration_seconds_count{kind="minor",serviceName="discord-message-cache",instanceId="d274273d6080089f40ed31a524b351d51624d162718cefa9fc31559d622c735a"} 3
nodejs_gc_duration_seconds_bucket{le="0.001",kind="minor",serviceName="discord-guild-cache",instanceId="fd5663d28ecbce9cd02286cf53a67b211fa3469db1bf7e8ce2df59fbd6b872c8"} 3
nodejs_gc_duration_seconds_bucket{le="0.01",kind="minor",serviceName="discord-guild-cache",instanceId="fd5663d28ecbce9cd02286cf53a67b211fa3469db1bf7e8ce2df59fbd6b872c8"} 4
nodejs_gc_duration_seconds_bucket{le="0.1",kind="minor",serviceName="discord-guild-cache",instanceId="fd5663d28ecbce9cd02286cf53a67b211fa3469db1bf7e8ce2df59fbd6b872c8"} 4
nodejs_gc_duration_seconds_bucket{le="1",kind="minor",serviceName="discord-guild-cache",instanceId="fd5663d28ecbce9cd02286cf53a67b211fa3469db1bf7e8ce2df59fbd6b872c8"} 4
nodejs_gc_duration_seconds_bucket{le="2",kind="minor",serviceName="discord-guild-cache",instanceId="fd5663d28ecbce9cd02286cf53a67b211fa3469db1bf7e8ce2df59fbd6b872c8"} 4
nodejs_gc_duration_seconds_bucket{le="5",kind="minor",serviceName="discord-guild-cache",instanceId="fd5663d28ecbce9cd02286cf53a67b211fa3469db1bf7e8ce2df59fbd6b872c8"} 4
nodejs_gc_duration_seconds_bucket{le="+Inf",kind="minor",serviceName="discord-guild-cache",instanceId="fd5663d28ecbce9cd02286cf53a67b211fa3469db1bf7e8ce2df59fbd6b872c8"} 4
nodejs_gc_duration_seconds_sum{kind="minor",serviceName="discord-guild-cache",instanceId="fd5663d28ecbce9cd02286cf53a67b211fa3469db1bf7e8ce2df59fbd6b872c8"} 0.005395484007894993
nodejs_gc_duration_seconds_count{kind="minor",serviceName="discord-guild-cache",instanceId="fd5663d28ecbce9cd02286cf53a67b211fa3469db1bf7e8ce2df59fbd6b872c8"} 4
nodejs_gc_duration_seconds_bucket{le="0.001",kind="incremental",serviceName="discord-guild-cache",instanceId="fd5663d28ecbce9cd02286cf53a67b211fa3469db1bf7e8ce2df59fbd6b872c8"} 6
nodejs_gc_duration_seconds_bucket{le="0.01",kind="incremental",serviceName="discord-guild-cache",instanceId="fd5663d28ecbce9cd02286cf53a67b211fa3469db1bf7e8ce2df59fbd6b872c8"} 6
nodejs_gc_duration_seconds_bucket{le="0.1",kind="incremental",serviceName="discord-guild-cache",instanceId="fd5663d28ecbce9cd02286cf53a67b211fa3469db1bf7e8ce2df59fbd6b872c8"} 6
nodejs_gc_duration_seconds_bucket{le="1",kind="incremental",serviceName="discord-guild-cache",instanceId="fd5663d28ecbce9cd02286cf53a67b211fa3469db1bf7e8ce2df59fbd6b872c8"} 6
nodejs_gc_duration_seconds_bucket{le="2",kind="incremental",serviceName="discord-guild-cache",instanceId="fd5663d28ecbce9cd02286cf53a67b211fa3469db1bf7e8ce2df59fbd6b872c8"} 6
nodejs_gc_duration_seconds_bucket{le="5",kind="incremental",serviceName="discord-guild-cache",instanceId="fd5663d28ecbce9cd02286cf53a67b211fa3469db1bf7e8ce2df59fbd6b872c8"} 6
nodejs_gc_duration_seconds_bucket{le="+Inf",kind="incremental",serviceName="discord-guild-cache",instanceId="fd5663d28ecbce9cd02286cf53a67b211fa3469db1bf7e8ce2df59fbd6b872c8"} 6
nodejs_gc_duration_seconds_sum{kind="incremental",serviceName="discord-guild-cache",instanceId="fd5663d28ecbce9cd02286cf53a67b211fa3469db1bf7e8ce2df59fbd6b872c8"} 0.0023565019965171817
nodejs_gc_duration_seconds_count{kind="incremental",serviceName="discord-guild-cache",instanceId="fd5663d28ecbce9cd02286cf53a67b211fa3469db1bf7e8ce2df59fbd6b872c8"} 6
nodejs_gc_duration_seconds_bucket{le="0.001",kind="major",serviceName="discord-guild-cache",instanceId="fd5663d28ecbce9cd02286cf53a67b211fa3469db1bf7e8ce2df59fbd6b872c8"} 0
nodejs_gc_duration_seconds_bucket{le="0.01",kind="major",serviceName="discord-guild-cache",instanceId="fd5663d28ecbce9cd02286cf53a67b211fa3469db1bf7e8ce2df59fbd6b872c8"} 3
nodejs_gc_duration_seconds_bucket{le="0.1",kind="major",serviceName="discord-guild-cache",instanceId="fd5663d28ecbce9cd02286cf53a67b211fa3469db1bf7e8ce2df59fbd6b872c8"} 3
nodejs_gc_duration_seconds_bucket{le="1",kind="major",serviceName="discord-guild-cache",instanceId="fd5663d28ecbce9cd02286cf53a67b211fa3469db1bf7e8ce2df59fbd6b872c8"} 3
nodejs_gc_duration_seconds_bucket{le="2",kind="major",serviceName="discord-guild-cache",instanceId="fd5663d28ecbce9cd02286cf53a67b211fa3469db1bf7e8ce2df59fbd6b872c8"} 3
nodejs_gc_duration_seconds_bucket{le="5",kind="major",serviceName="discord-guild-cache",instanceId="fd5663d28ecbce9cd02286cf53a67b211fa3469db1bf7e8ce2df59fbd6b872c8"} 3
nodejs_gc_duration_seconds_bucket{le="+Inf",kind="major",serviceName="discord-guild-cache",instanceId="fd5663d28ecbce9cd02286cf53a67b211fa3469db1bf7e8ce2df59fbd6b872c8"} 3
nodejs_gc_duration_seconds_sum{kind="major",serviceName="discord-guild-cache",instanceId="fd5663d28ecbce9cd02286cf53a67b211fa3469db1bf7e8ce2df59fbd6b872c8"} 0.02064115498960018
nodejs_gc_duration_seconds_count{kind="major",serviceName="discord-guild-cache",instanceId="fd5663d28ecbce9cd02286cf53a67b211fa3469db1bf7e8ce2df59fbd6b872c8"} 3
nodejs_gc_duration_seconds_bucket{le="0.001",kind="minor",serviceName="discord-user-cache",instanceId="a0c1cc9f85909c4d3dba25284517a1c1e1f5a6c7f33c11e2b05f50b9bdfd8cbe"} 3
nodejs_gc_duration_seconds_bucket{le="0.01",kind="minor",serviceName="discord-user-cache",instanceId="a0c1cc9f85909c4d3dba25284517a1c1e1f5a6c7f33c11e2b05f50b9bdfd8cbe"} 4
nodejs_gc_duration_seconds_bucket{le="0.1",kind="minor",serviceName="discord-user-cache",instanceId="a0c1cc9f85909c4d3dba25284517a1c1e1f5a6c7f33c11e2b05f50b9bdfd8cbe"} 4
nodejs_gc_duration_seconds_bucket{le="1",kind="minor",serviceName="discord-user-cache",instanceId="a0c1cc9f85909c4d3dba25284517a1c1e1f5a6c7f33c11e2b05f50b9bdfd8cbe"} 4
nodejs_gc_duration_seconds_bucket{le="2",kind="minor",serviceName="discord-user-cache",instanceId="a0c1cc9f85909c4d3dba25284517a1c1e1f5a6c7f33c11e2b05f50b9bdfd8cbe"} 4
nodejs_gc_duration_seconds_bucket{le="5",kind="minor",serviceName="discord-user-cache",instanceId="a0c1cc9f85909c4d3dba25284517a1c1e1f5a6c7f33c11e2b05f50b9bdfd8cbe"} 4
nodejs_gc_duration_seconds_bucket{le="+Inf",kind="minor",serviceName="discord-user-cache",instanceId="a0c1cc9f85909c4d3dba25284517a1c1e1f5a6c7f33c11e2b05f50b9bdfd8cbe"} 4
nodejs_gc_duration_seconds_sum{kind="minor",serviceName="discord-user-cache",instanceId="a0c1cc9f85909c4d3dba25284517a1c1e1f5a6c7f33c11e2b05f50b9bdfd8cbe"} 0.005823724009096622
nodejs_gc_duration_seconds_count{kind="minor",serviceName="discord-user-cache",instanceId="a0c1cc9f85909c4d3dba25284517a1c1e1f5a6c7f33c11e2b05f50b9bdfd8cbe"} 4
nodejs_gc_duration_seconds_bucket{le="0.001",kind="incremental",serviceName="discord-user-cache",instanceId="a0c1cc9f85909c4d3dba25284517a1c1e1f5a6c7f33c11e2b05f50b9bdfd8cbe"} 5
nodejs_gc_duration_seconds_bucket{le="0.01",kind="incremental",serviceName="discord-user-cache",instanceId="a0c1cc9f85909c4d3dba25284517a1c1e1f5a6c7f33c11e2b05f50b9bdfd8cbe"} 6
nodejs_gc_duration_seconds_bucket{le="0.1",kind="incremental",serviceName="discord-user-cache",instanceId="a0c1cc9f85909c4d3dba25284517a1c1e1f5a6c7f33c11e2b05f50b9bdfd8cbe"} 6
nodejs_gc_duration_seconds_bucket{le="1",kind="incremental",serviceName="discord-user-cache",instanceId="a0c1cc9f85909c4d3dba25284517a1c1e1f5a6c7f33c11e2b05f50b9bdfd8cbe"} 6
nodejs_gc_duration_seconds_bucket{le="2",kind="incremental",serviceName="discord-user-cache",instanceId="a0c1cc9f85909c4d3dba25284517a1c1e1f5a6c7f33c11e2b05f50b9bdfd8cbe"} 6
nodejs_gc_duration_seconds_bucket{le="5",kind="incremental",serviceName="discord-user-cache",instanceId="a0c1cc9f85909c4d3dba25284517a1c1e1f5a6c7f33c11e2b05f50b9bdfd8cbe"} 6
nodejs_gc_duration_seconds_bucket{le="+Inf",kind="incremental",serviceName="discord-user-cache",instanceId="a0c1cc9f85909c4d3dba25284517a1c1e1f5a6c7f33c11e2b05f50b9bdfd8cbe"} 6
nodejs_gc_duration_seconds_sum{kind="incremental",serviceName="discord-user-cache",instanceId="a0c1cc9f85909c4d3dba25284517a1c1e1f5a6c7f33c11e2b05f50b9bdfd8cbe"} 0.002286922000348568
nodejs_gc_duration_seconds_count{kind="incremental",serviceName="discord-user-cache",instanceId="a0c1cc9f85909c4d3dba25284517a1c1e1f5a6c7f33c11e2b05f50b9bdfd8cbe"} 6
nodejs_gc_duration_seconds_bucket{le="0.001",kind="major",serviceName="discord-user-cache",instanceId="a0c1cc9f85909c4d3dba25284517a1c1e1f5a6c7f33c11e2b05f50b9bdfd8cbe"} 0
nodejs_gc_duration_seconds_bucket{le="0.01",kind="major",serviceName="discord-user-cache",instanceId="a0c1cc9f85909c4d3dba25284517a1c1e1f5a6c7f33c11e2b05f50b9bdfd8cbe"} 3
nodejs_gc_duration_seconds_bucket{le="0.1",kind="major",serviceName="discord-user-cache",instanceId="a0c1cc9f85909c4d3dba25284517a1c1e1f5a6c7f33c11e2b05f50b9bdfd8cbe"} 3
nodejs_gc_duration_seconds_bucket{le="1",kind="major",serviceName="discord-user-cache",instanceId="a0c1cc9f85909c4d3dba25284517a1c1e1f5a6c7f33c11e2b05f50b9bdfd8cbe"} 3
nodejs_gc_duration_seconds_bucket{le="2",kind="major",serviceName="discord-user-cache",instanceId="a0c1cc9f85909c4d3dba25284517a1c1e1f5a6c7f33c11e2b05f50b9bdfd8cbe"} 3
nodejs_gc_duration_seconds_bucket{le="5",kind="major",serviceName="discord-user-cache",instanceId="a0c1cc9f85909c4d3dba25284517a1c1e1f5a6c7f33c11e2b05f50b9bdfd8cbe"} 3
nodejs_gc_duration_seconds_bucket{le="+Inf",kind="major",serviceName="discord-user-cache",instanceId="a0c1cc9f85909c4d3dba25284517a1c1e1f5a6c7f33c11e2b05f50b9bdfd8cbe"} 3
nodejs_gc_duration_seconds_sum{kind="major",serviceName="discord-user-cache",instanceId="a0c1cc9f85909c4d3dba25284517a1c1e1f5a6c7f33c11e2b05f50b9bdfd8cbe"} 0.01927590700238943
nodejs_gc_duration_seconds_count{kind="major",serviceName="discord-user-cache",instanceId="a0c1cc9f85909c4d3dba25284517a1c1e1f5a6c7f33c11e2b05f50b9bdfd8cbe"} 3
nodejs_gc_duration_seconds_bucket{le="0.001",kind="incremental",serviceName="guild-settings",instanceId="2bea79ad13aad7b339dee3a5b055b2c30ab1351967a0a15a36df64958c02f768"} 6
nodejs_gc_duration_seconds_bucket{le="0.01",kind="incremental",serviceName="guild-settings",instanceId="2bea79ad13aad7b339dee3a5b055b2c30ab1351967a0a15a36df64958c02f768"} 6
nodejs_gc_duration_seconds_bucket{le="0.1",kind="incremental",serviceName="guild-settings",instanceId="2bea79ad13aad7b339dee3a5b055b2c30ab1351967a0a15a36df64958c02f768"} 6
nodejs_gc_duration_seconds_bucket{le="1",kind="incremental",serviceName="guild-settings",instanceId="2bea79ad13aad7b339dee3a5b055b2c30ab1351967a0a15a36df64958c02f768"} 6
nodejs_gc_duration_seconds_bucket{le="2",kind="incremental",serviceName="guild-settings",instanceId="2bea79ad13aad7b339dee3a5b055b2c30ab1351967a0a15a36df64958c02f768"} 6
nodejs_gc_duration_seconds_bucket{le="5",kind="incremental",serviceName="guild-settings",instanceId="2bea79ad13aad7b339dee3a5b055b2c30ab1351967a0a15a36df64958c02f768"} 6
nodejs_gc_duration_seconds_bucket{le="+Inf",kind="incremental",serviceName="guild-settings",instanceId="2bea79ad13aad7b339dee3a5b055b2c30ab1351967a0a15a36df64958c02f768"} 6
nodejs_gc_duration_seconds_sum{kind="incremental",serviceName="guild-settings",instanceId="2bea79ad13aad7b339dee3a5b055b2c30ab1351967a0a15a36df64958c02f768"} 0.0016312000155448915
nodejs_gc_duration_seconds_count{kind="incremental",serviceName="guild-settings",instanceId="2bea79ad13aad7b339dee3a5b055b2c30ab1351967a0a15a36df64958c02f768"} 6
nodejs_gc_duration_seconds_bucket{le="0.001",kind="major",serviceName="guild-settings",instanceId="2bea79ad13aad7b339dee3a5b055b2c30ab1351967a0a15a36df64958c02f768"} 0
nodejs_gc_duration_seconds_bucket{le="0.01",kind="major",serviceName="guild-settings",instanceId="2bea79ad13aad7b339dee3a5b055b2c30ab1351967a0a15a36df64958c02f768"} 3
nodejs_gc_duration_seconds_bucket{le="0.1",kind="major",serviceName="guild-settings",instanceId="2bea79ad13aad7b339dee3a5b055b2c30ab1351967a0a15a36df64958c02f768"} 3
nodejs_gc_duration_seconds_bucket{le="1",kind="major",serviceName="guild-settings",instanceId="2bea79ad13aad7b339dee3a5b055b2c30ab1351967a0a15a36df64958c02f768"} 3
